doctor_id,name,gender,location,specialties
1485,Dr. Kiran Desai,Female,"Samastipur, Bihar",Stomach Pain
1486,Dr. Pankaj Dubey,Female,"Samastipur, Bihar",Back Pain
1487,Dr. Smita Kulkarni,Female,"Samastipur, Bihar",Diabetes
1488,Dr. Abhishek Singh,Female,"Samastipur, Bihar",Hypertension
1489,Dr. Radhika Nair,Female,"Samastipur, Bihar",Asthma
1490,Dr. Mohan Rao,Female,"Samastipur, Bihar",Allergy
1491,Dr. Preeti Sharma,Female,"Samastipur, Bihar",Migraine
1492,Dr. Yogesh Patil,Female,"Samastipur, Bihar",Skin Rash
1493,Dr. Anil Sahu,Female,"Samastipur, Bihar",Chest Pain
1494,Dr. Suman Mishra,Female,"Samastipur, Bihar",Joint Pain
1495,Dr. Rakesh Kumar,Female,"Samastipur, Bihar",Infection
1496,Dr. Nidhi Verma,Female,"Samastipur, Bihar",Weakness
1497,Dr. Amit Sinha,Female,"Saran, Bihar",General Medicine
1498,Dr. Seema Gupta,Female,"Saran, Bihar",Pediatrics
1499,Dr. Dinesh Kumar,Female,"Saran, Bihar",Dermatology
1500,Dr. Pooja Singh,Female,"Saran, Bihar",Cardiology
1501,Dr. Rajesh Sharma,Female,"Saran, Bihar",Neurology
1502,Dr. Priya Reddy,Female,"Saran, Bihar",Orthopedics
1503,Dr. Anil Kumar,Female,"Saran, Bihar",ENT
1504,Dr. Sunita Singh,Female,"Saran, Bihar",Pulmonology
1505,Dr. Suresh Gupta,Female,"Saran, Bihar",Gastroenterology
1506,Dr. Meena Joshi,Female,"Saran, Bihar",Endocrinology
1507,Dr. Amitabh Verma,Female,"Saran, Bihar",Psychiatry
1508,Dr. Kavita Mishra,Female,"Saran, Bihar",Ophthalmology
1509,Dr. Manoj Sinha,Female,"Saran, Bihar",Dentistry
1510,Dr. Neha Pandey,Female,"Saran, Bihar",Gynecology
1511,Dr. Rakesh Yadav,Female,"Saran, Bihar",Urology
1512,Dr. Swati Jha,Female,"Saran, Bihar",Nephrology
1513,Dr. Sanjay Das,Female,"Saran, Bihar",Oncology
1514,Dr. Pooja Agarwal,Female,"Saran, Bihar",Surgery
1515,Dr. Ajay Kumar,Female,"Saran, Bihar",Fever
1516,Dr. Shalini Rao,Female,"Saran, Bihar",Cough
1517,Dr. Deepak Singh,Female,"Saran, Bihar",Cold
1518,Dr. Ritu Sinha,Female,"Saran, Bihar",Headache
1519,Dr. Arvind Patel,Female,"Saran, Bihar",Stomach Pain
1520,Dr. Sneha Chatterjee,Female,"Saran, Bihar",Back Pain
1521,Dr. Vikram Chauhan,Female,"Saran, Bihar",Diabetes
1522,Dr. Nisha Jain,Female,"Saran, Bihar",Hypertension
1523,Dr. Alok Tripathi,Female,"Saran, Bihar",Asthma
1524,Dr. Ramesh Babu,Female,"Saran, Bihar",Allergy
1525,Dr. Vandana Iyer,Female,"Saran, Bihar",Migraine
1526,Dr. Gaurav Saxena,Female,"Saran, Bihar",Skin Rash
1527,Dr. Shweta Menon,Female,"Saran, Bihar",Chest Pain
1528,Dr. Pradeep Joshi,Female,"Saran, Bihar",Joint Pain
1529,Dr. Anju Thomas,Female,"Saran, Bihar",Infection
1530,Dr. Sandeep Kaur,Female,"Saran, Bihar",Weakness
1531,Dr. Manoj Pillai,Female,"Sheikhpura, Bihar",General Medicine
1532,Dr. Ruchi Sinha,Female,"Sheikhpura, Bihar",Pediatrics
1533,Dr. Ashok Mehta,Female,"Sheikhpura, Bihar",Dermatology
1534,Dr. Jyoti Rani,Female,"Sheikhpura, Bihar",Cardiology
1535,Dr. Kiran Desai,Female,"Sheikhpura, Bihar",Neurology
1536,Dr. Pankaj Dubey,Female,"Sheikhpura, Bihar",Orthopedics
1537,Dr. Smita Kulkarni,Female,"Sheikhpura, Bihar",ENT
1538,Dr. Abhishek Singh,Female,"Sheikhpura, Bihar",Pulmonology
1539,Dr. Radhika Nair,Female,"Sheikhpura, Bihar",Gastroenterology
1540,Dr. Mohan Rao,Female,"Sheikhpura, Bihar",Endocrinology
1541,Dr. Preeti Sharma,Female,"Sheikhpura, Bihar",Psychiatry
1542,Dr. Yogesh Patil,Female,"Sheikhpura, Bihar",Ophthalmology
1543,Dr. Anil Sahu,Female,"Sheikhpura, Bihar",Dentistry
1544,Dr. Suman Mishra,Female,"Sheikhpura, Bihar",Gynecology
1545,Dr. Rakesh Kumar,Female,"Sheikhpura, Bihar",Urology
1546,Dr. Nidhi Verma,Female,"Sheikhpura, Bihar",Nephrology
1547,Dr. Amit Sinha,Female,"Sheikhpura, Bihar",Oncology
1548,Dr. Seema Gupta,Female,"Sheikhpura, Bihar",Surgery
1549,Dr. Dinesh Kumar,Female,"Sheikhpura, Bihar",Fever
1550,Dr. Pooja Singh,Female,"Sheikhpura, Bihar",Cough
1551,Dr. Rajesh Sharma,Female,"Sheikhpura, Bihar",Cold
1552,Dr. Priya Reddy,Female,"Sheikhpura, Bihar",Headache
1553,Dr. Anil Kumar,Female,"Sheikhpura, Bihar",Stomach Pain
1554,Dr. Sunita Singh,Female,"Sheikhpura, Bihar",Back Pain
1555,Dr. Suresh Gupta,Female,"Sheikhpura, Bihar",Diabetes
1556,Dr. Meena Joshi,Female,"Sheikhpura, Bihar",Hypertension
1557,Dr. Amitabh Verma,Female,"Sheikhpura, Bihar",Asthma
1558,Dr. Kavita Mishra,Female,"Sheikhpura, Bihar",Allergy
1559,Dr. Manoj Sinha,Female,"Sheikhpura, Bihar",Migraine
1560,Dr. Neha Pandey,Female,"Sheikhpura, Bihar",Skin Rash
1561,Dr. Rakesh Yadav,Female,"Sheikhpura, Bihar",Chest Pain
1562,Dr. Swati Jha,Female,"Sheikhpura, Bihar",Joint Pain
1563,Dr. Sanjay Das,Female,"Sheikhpura, Bihar",Infection
1564,Dr. Pooja Agarwal,Female,"Sheikhpura, Bihar",Weakness
1565,Dr. Ajay Kumar,Female,"Sheohar, Bihar",General Medicine
1566,Dr. Shalini Rao,Female,"Sheohar, Bihar",Pediatrics
1567,Dr. Deepak Singh,Female,"Sheohar, Bihar",Dermatology
1568,Dr. Ritu Sinha,Female,"Sheohar, Bihar",Cardiology
1569,Dr. Arvind Patel,Female,"Sheohar, Bihar",Neurology
1570,Dr. Sneha Chatterjee,Female,"Sheohar, Bihar",Orthopedics
1571,Dr. Vikram Chauhan,Female,"Sheohar, Bihar",ENT
1572,Dr. Nisha Jain,Female,"Sheohar, Bihar",Pulmonology
1573,Dr. Alok Tripathi,Female,"Sheohar, Bihar",Gastroenterology
1574,Dr. Ramesh Babu,Female,"Sheohar, Bihar",Endocrinology
1575,Dr. Vandana Iyer,Female,"Sheohar, Bihar",Psychiatry
1576,Dr. Gaurav Saxena,Female,"Sheohar, Bihar",Ophthalmology
1577,Dr. Shweta Menon,Female,"Sheohar, Bihar",Dentistry
1578,Dr. Pradeep Joshi,Female,"Sheohar, Bihar",Gynecology
1579,Dr. Anju Thomas,Female,"Sheohar, Bihar",Urology
1580,Dr. Sandeep Kaur,Female,"Sheohar, Bihar",Nephrology
1581,Dr. Manoj Pillai,Female,"Sheohar, Bihar",Oncology
1582,Dr. Ruchi Sinha,Female,"Sheohar, Bihar",Surgery
1583,Dr. Ashok Mehta,Female,"Sheohar, Bihar",Fever
1584,Dr. Jyoti Rani,Female,"Sheohar, Bihar",Cough
1585,Dr. Kiran Desai,Female,"Sheohar, Bihar",Cold
1586,Dr. Pankaj Dubey,Female,"Sheohar, Bihar",Headache
1587,Dr. Smita Kulkarni,Female,"Sheohar, Bihar",Stomach Pain
1588,Dr. Abhishek Singh,Female,"Sheohar, Bihar",Back Pain
1589,Dr. Radhika Nair,Female,"Sheohar, Bihar",Diabetes
1590,Dr. Mohan Rao,Female,"Sheohar, Bihar",Hypertension
1591,Dr. Preeti Sharma,Female,"Sheohar, Bihar",Asthma
1592,Dr. Yogesh Patil,Female,"Sheohar, Bihar",Allergy
1593,Dr. Anil Sahu,Female,"Sheohar, Bihar",Migraine
1594,Dr. Suman Mishra,Female,"Sheohar, Bihar",Skin Rash
1595,Dr. Rakesh Kumar,Female,"Sheohar, Bihar",Chest Pain
1596,Dr. Nidhi Verma,Female,"Sheohar, Bihar",Joint Pain
1597,Dr. Amit Sinha,Female,"Sheohar, Bihar",Infection
1598,Dr. Seema Gupta,Female,"Sheohar, Bihar",Weakness
1599,Dr. Dinesh Kumar,Female,"Sitamarhi, Bihar",General Medicine
1600,Dr. Pooja Singh,Female,"Sitamarhi, Bihar",Pediatrics
1601,Dr. Rajesh Sharma,Female,"Sitamarhi, Bihar",Dermatology
1602,Dr. Priya Reddy,Female,"Sitamarhi, Bihar",Cardiology
1603,Dr. Anil Kumar,Female,"Sitamarhi, Bihar",Neurology
1604,Dr. Sunita Singh,Female,"Sitamarhi, Bihar",Orthopedics
1605,Dr. Suresh Gupta,Female,"Sitamarhi, Bihar",ENT
1606,Dr. Meena Joshi,Female,"Sitamarhi, Bihar",Pulmonology
1607,Dr. Amitabh Verma,Female,"Sitamarhi, Bihar",Gastroenterology
1608,Dr. Kavita Mishra,Female,"Sitamarhi, Bihar",Endocrinology
1609,Dr. Manoj Sinha,Female,"Sitamarhi, Bihar",Psychiatry
1610,Dr. Neha Pandey,Female,"Sitamarhi, Bihar",Ophthalmology
1611,Dr. Rakesh Yadav,Female,"Sitamarhi, Bihar",Dentistry
1612,Dr. Swati Jha,Female,"Sitamarhi, Bihar",Gynecology
1613,Dr. Sanjay Das,Female,"Sitamarhi, Bihar",Urology
1614,Dr. Pooja Agarwal,Female,"Sitamarhi, Bihar",Nephrology
1615,Dr. Ajay Kumar,Female,"Sitamarhi, Bihar",Oncology
1616,Dr. Shalini Rao,Female,"Sitamarhi, Bihar",Surgery
1617,Dr. Deepak Singh,Female,"Sitamarhi, Bihar",Fever
1618,Dr. Ritu Sinha,Female,"Sitamarhi, Bihar",Cough
1619,Dr. Arvind Patel,Female,"Sitamarhi, Bihar",Cold
1620,Dr. Sneha Chatterjee,Female,"Sitamarhi, Bihar",Headache
1621,Dr. Vikram Chauhan,Female,"Sitamarhi, Bihar",Stomach Pain
1622,Dr. Nisha Jain,Female,"Sitamarhi, Bihar",Back Pain
1623,Dr. Alok Tripathi,Female,"Sitamarhi, Bihar",Diabetes
1624,Dr. Ramesh Babu,Female,"Sitamarhi, Bihar",Hypertension
1625,Dr. Vandana Iyer,Female,"Sitamarhi, Bihar",Asthma
1626,Dr. Gaurav Saxena,Female,"Sitamarhi, Bihar",Allergy
1627,Dr. Shweta Menon,Female,"Sitamarhi, Bihar",Migraine
1628,Dr. Pradeep Joshi,Female,"Sitamarhi, Bihar",Skin Rash
1629,Dr. Anju Thomas,Female,"Sitamarhi, Bihar",Chest Pain
1630,Dr. Sandeep Kaur,Female,"Sitamarhi, Bihar",Joint Pain
1631,Dr. Manoj Pillai,Female,"Sitamarhi, Bihar",Infection
1632,Dr. Ruchi Sinha,Female,"Sitamarhi, Bihar",Weakness
1633,Dr. Ashok Mehta,Female,"Siwan, Bihar",General Medicine
1634,Dr. Jyoti Rani,Female,"Siwan, Bihar",Pediatrics
1635,Dr. Kiran Desai,Female,"Siwan, Bihar",Dermatology
1636,Dr. Pankaj Dubey,Female,"Siwan, Bihar",Cardiology
1637,Dr. Smita Kulkarni,Female,"Siwan, Bihar",Neurology
1638,Dr. Abhishek Singh,Female,"Siwan, Bihar",Orthopedics
1639,Dr. Radhika Nair,Female,"Siwan, Bihar",ENT
1640,Dr. Mohan Rao,Female,"Siwan, Bihar",Pulmonology
1641,Dr. Preeti Sharma,Female,"Siwan, Bihar",Gastroenterology
1642,Dr. Yogesh Patil,Female,"Siwan, Bihar",Endocrinology
1643,Dr. Anil Sahu,Female,"Siwan, Bihar",Psychiatry
1644,Dr. Suman Mishra,Female,"Siwan, Bihar",Ophthalmology
1645,Dr. Rakesh Kumar,Female,"Siwan, Bihar",Dentistry
1646,Dr. Nidhi Verma,Female,"Siwan, Bihar",Gynecology
1647,Dr. Amit Sinha,Female,"Siwan, Bihar",Urology
1648,Dr. Seema Gupta,Female,"Siwan, Bihar",Nephrology
1649,Dr. Dinesh Kumar,Female,"Siwan, Bihar",Oncology
1650,Dr. Pooja Singh,Female,"Siwan, Bihar",Surgery
1651,Dr. Rajesh Sharma,Female,"Siwan, Bihar",Fever
1652,Dr. Priya Reddy,Female,"Siwan, Bihar",Cough
1653,Dr. Anil Kumar,Female,"Siwan, Bihar",Cold
1654,Dr. Sunita Singh,Female,"Siwan, Bihar",Headache
1655,Dr. Suresh Gupta,Female,"Siwan, Bihar",Stomach Pain
1656,Dr. Meena Joshi,Female,"Siwan, Bihar",Back Pain
1657,Dr. Amitabh Verma,Female,"Siwan, Bihar",Diabetes
1658,Dr. Kavita Mishra,Female,"Siwan, Bihar",Hypertension
1659,Dr. Manoj Sinha,Female,"Siwan, Bihar",Asthma
1660,Dr. Neha Pandey,Female,"Siwan, Bihar",Allergy
1661,Dr. Rakesh Yadav,Female,"Siwan, Bihar",Migraine
1662,Dr. Swati Jha,Female,"Siwan, Bihar",Skin Rash
1663,Dr. Sanjay Das,Female,"Siwan, Bihar",Chest Pain
1664,Dr. Pooja Agarwal,Female,"Siwan, Bihar",Joint Pain
1665,Dr. Ajay Kumar,Female,"Siwan, Bihar",Infection
1666,Dr. Shalini Rao,Female,"Siwan, Bihar",Weakness
1667,Dr. Deepak Singh,Female,"Supaul, Bihar",General Medicine
1668,Dr. Ritu Sinha,Female,"Supaul, Bihar",Pediatrics
1669,Dr. Arvind Patel,Female,"Supaul, Bihar",Dermatology
1670,Dr. Sneha Chatterjee,Female,"Supaul, Bihar",Cardiology
1671,Dr. Vikram Chauhan,Female,"Supaul, Bihar",Neurology
1672,Dr. Nisha Jain,Female,"Supaul, Bihar",Orthopedics
1673,Dr. Alok Tripathi,Female,"Supaul, Bihar",ENT
1674,Dr. Ramesh Babu,Female,"Supaul, Bihar",Pulmonology
1675,Dr. Vandana Iyer,Female,"Supaul, Bihar",Gastroenterology
1676,Dr. Gaurav Saxena,Female,"Supaul, Bihar",Endocrinology
1677,Dr. Shweta Menon,Female,"Supaul, Bihar",Psychiatry
1678,Dr. Pradeep Joshi,Female,"Supaul, Bihar",Ophthalmology
1679,Dr. Anju Thomas,Female,"Supaul, Bihar",Dentistry
1680,Dr. Sandeep Kaur,Female,"Supaul, Bihar",Gynecology
1681,Dr. Manoj Pillai,Female,"Supaul, Bihar",Urology
1682,Dr. Ruchi Sinha,Female,"Supaul, Bihar",Nephrology
1683,Dr. Ashok Mehta,Female,"Supaul, Bihar",Oncology
1684,Dr. Jyoti Rani,Female,"Supaul, Bihar",Surgery
1685,Dr. Kiran Desai,Female,"Supaul, Bihar",Fever
1686,Dr. Pankaj Dubey,Female,"Supaul, Bihar",Cough
1687,Dr. Smita Kulkarni,Female,"Supaul, Bihar",Cold
1688,Dr. Abhishek Singh,Female,"Supaul, Bihar",Headache
1689,Dr. Radhika Nair,Female,"Supaul, Bihar",Stomach Pain
1690,Dr. Mohan Rao,Female,"Supaul, Bihar",Back Pain
1691,Dr. Preeti Sharma,Female,"Supaul, Bihar",Diabetes
1692,Dr. Yogesh Patil,Female,"Supaul, Bihar",Hypertension
1693,Dr. Anil Sahu,Female,"Supaul, Bihar",Asthma
1694,Dr. Suman Mishra,Female,"Supaul, Bihar",Allergy
1695,Dr. Rakesh Kumar,Female,"Supaul, Bihar",Migraine
1696,Dr. Nidhi Verma,Female,"Supaul, Bihar",Skin Rash
1697,Dr. Amit Sinha,Female,"Supaul, Bihar",Chest Pain
1698,Dr. Seema Gupta,Female,"Supaul, Bihar",Joint Pain
1699,Dr. Dinesh Kumar,Female,"Supaul, Bihar",Infection
1700,Dr. Pooja Singh,Female,"Supaul, Bihar",Weakness
1701,Dr. Rajesh Sharma,Female,"Vaishali, Bihar",General Medicine
1702,Dr. Priya Reddy,Female,"Vaishali, Bihar",Pediatrics
1703,Dr. Anil Kumar,Female,"Vaishali, Bihar",Dermatology
1704,Dr. Sunita Singh,Female,"Vaishali, Bihar",Cardiology
1705,Dr. Suresh Gupta,Female,"Vaishali, Bihar",Neurology
1706,Dr. Meena Joshi,Female,"Vaishali, Bihar",Orthopedics
1707,Dr. Amitabh Verma,Female,"Vaishali, Bihar",ENT
1708,Dr. Kavita Mishra,Female,"Vaishali, Bihar",Pulmonology
1709,Dr. Manoj Sinha,Female,"Vaishali, Bihar",Gastroenterology
1710,Dr. Neha Pandey,Female,"Vaishali, Bihar",Endocrinology
1711,Dr. Rakesh Yadav,Female,"Vaishali, Bihar",Psychiatry
1712,Dr. Swati Jha,Female,"Vaishali, Bihar",Ophthalmology
1713,Dr. Sanjay Das,Female,"Vaishali, Bihar",Dentistry
1714,Dr. Pooja Agarwal,Female,"Vaishali, Bihar",Gynecology
1715,Dr. Ajay Kumar,Female,"Vaishali, Bihar",Urology
1716,Dr. Shalini Rao,Female,"Vaishali, Bihar",Nephrology
1717,Dr. Deepak Singh,Female,"Vaishali, Bihar",Oncology
1718,Dr. Ritu Sinha,Female,"Vaishali, Bihar",Surgery
1719,Dr. Arvind Patel,Female,"Vaishali, Bihar",Fever
1720,Dr. Sneha Chatterjee,Female,"Vaishali, Bihar",Cough
1721,Dr. Vikram Chauhan,Female,"Vaishali, Bihar",Cold
1722,Dr. Nisha Jain,Female,"Vaishali, Bihar",Headache
1723,Dr. Alok Tripathi,Female,"Vaishali, Bihar",Stomach Pain
1724,Dr. Ramesh Babu,Female,"Vaishali, Bihar",Back Pain
1725,Dr. Vandana Iyer,Female,"Vaishali, Bihar",Diabetes
1726,Dr. Gaurav Saxena,Female,"Vaishali, Bihar",Hypertension
1727,Dr. Shweta Menon,Female,"Vaishali, Bihar",Asthma
1728,Dr. Pradeep Joshi,Female,"Vaishali, Bihar",Allergy
1729,Dr. Anju Thomas,Female,"Vaishali, Bihar",Migraine
1730,Dr. Sandeep Kaur,Female,"Vaishali, Bihar",Skin Rash
1731,Dr. Manoj Pillai,Female,"Vaishali, Bihar",Chest Pain
1732,Dr. Ruchi Sinha,Female,"Vaishali, Bihar",Joint Pain
1733,Dr. Ashok Mehta,Female,"Vaishali, Bihar",Infection
1734,Dr. Jyoti Rani,Female,"Vaishali, Bihar",Weakness
1735,Dr. Kiran Desai,Female,"West Champaran, Bihar",General Medicine
1736,Dr. Pankaj Dubey,Female,"West Champaran, Bihar",Pediatrics
1737,Dr. Smita Kulkarni,Female,"West Champaran, Bihar",Dermatology
1738,Dr. Abhishek Singh,Female,"West Champaran, Bihar",Cardiology
1739,Dr. Radhika Nair,Female,"West Champaran, Bihar",Neurology
1740,Dr. Mohan Rao,Female,"West Champaran, Bihar",Orthopedics
1741,Dr. Preeti Sharma,Female,"West Champaran, Bihar",ENT
1742,Dr. Yogesh Patil,Female,"West Champaran, Bihar",Pulmonology
1743,Dr. Anil Sahu,Female,"West Champaran, Bihar",Gastroenterology
1744,Dr. Suman Mishra,Female,"West Champaran, Bihar",Endocrinology
1745,Dr. Rakesh Kumar,Female,"West Champaran, Bihar",Psychiatry
1746,Dr. Nidhi Verma,Female,"West Champaran, Bihar",Ophthalmology
1747,Dr. Amit Sinha,Female,"West Champaran, Bihar",Dentistry
1748,Dr. Seema Gupta,Female,"West Champaran, Bihar",Gynecology
1749,Dr. Dinesh Kumar,Female,"West Champaran, Bihar",Urology
1750,Dr. Pooja Singh,Female,"West Champaran, Bihar",Nephrology
1751,Dr. Rajesh Sharma,Female,"West Champaran, Bihar",Oncology
1752,Dr. Priya Reddy,Female,"West Champaran, Bihar",Surgery
1753,Dr. Anil Kumar,Female,"West Champaran, Bihar",Fever
1754,Dr. Sunita Singh,Female,"West Champaran, Bihar",Cough
1755,Dr. Suresh Gupta,Female,"West Champaran, Bihar",Cold
1756,Dr. Meena Joshi,Female,"West Champaran, Bihar",Headache
1757,Dr. Amitabh Verma,Female,"West Champaran, Bihar",Stomach Pain
1758,Dr. Kavita Mishra,Female,"West Champaran, Bihar",Back Pain
1759,Dr. Manoj Sinha,Female,"West Champaran, Bihar",Diabetes
1760,Dr. Neha Pandey,Female,"West Champaran, Bihar",Hypertension
1761,Dr. Rakesh Yadav,Female,"West Champaran, Bihar",Asthma
1762,Dr. Swati Jha,Female,"West Champaran, Bihar",Allergy
1763,Dr. Sanjay Das,Female,"West Champaran, Bihar",Migraine
1764,Dr. Pooja Agarwal,Female,"West Champaran, Bihar",Skin Rash
1765,Dr. Ajay Kumar,Female,"West Champaran, Bihar",Chest Pain
1766,Dr. Shalini Rao,Female,"West Champaran, Bihar",Joint Pain
1767,Dr. Deepak Singh,Female,"West Champaran, Bihar",Infection
1768,Dr. Ritu Sinha,Female,"West Champaran, Bihar",Weakness
1769,Dr. Arvind Patel,Female,"Banka, Bihar",General Medicine
1770,Dr. Sneha Chatterjee,Female,"Visakhapatnam, Andhra Pradesh",General Medicine
1771,Dr. Vikram Chauhan,Female,"Patna, Bihar",General Medicine
1772,Dr. Nisha Jain,Female,"Nalanda, Bihar",General Medicine
1773,Dr. Alok Tripathi,Female,"Rohtas, Bihar",General Medicine
1774,Dr. Ramesh Babu,Female,"Srikakulam, Andhra Pradesh",General Medicine
1775,Dr. Vandana Iyer,Female,"Jehanabad, Bihar",General Medicine
1776,Dr. Gaurav Saxena,Female,"Araria, Bihar",General Medicine
1777,Dr. Shweta Menon,Female,"Siwan, Bihar",General Medicine
1778,Dr. Pradeep Joshi,Female,"Samastipur, Bihar",General Medicine
